original,pred_open,pred_high,pred_low
201.600006,231.72,230.89,218.85
201.550003,222.15,220.4,210.17
203.75,225.21,230.95,227.46
209.5,230.08,230.47,222.1
209.75,220.15,219.91,218.95
210.25,220.28,220.58,220.25
202.699997,220.9,221.1,220.9
204.600006,223.37,229.47,220.46
205.449997,231.26,230.66,231.54
195.100006,230.08,233.69,231.37
190.399994,235.34,230.28,226.31
190.550003,224.24,220.5,220.3
189.399994,222.5,229.6,218.85
194.550003,233.28,242.21,231.49
199.949997,243.05,242.16,243.24
216.050003,246.6,247.2,239.99
220.850006,244.7,285.79,245.56
229.5,278.0,278.62,274.44
230.050003,273.32,273.38,273.23
239.5,271.97,272.3,274.58
235.399994,272.61,272.96,272.68
246.350006,273.55,274.13,276.34
237.449997,272.72,272.75,272.55
246.449997,273.15,272.8,273.08
276.649994,273.55,277.56,275.95
264.200012,273.78,276.08,276.75
273.799988,272.86,283.14,283.47
290.75,283.0,276.94,282.09
279.200012,282.0,276.8,276.97
269.350006,275.6,277.0,276.8
259.899994,273.82,275.7,276.86
252.75,275.6,276.7,283.6
261.399994,283.46,282.23,281.94
270.450012,275.6,277.91,278.62
282.700012,274.48,276.5,281.11
283.25,272.0,272.0,272.51
286.75,273.79,273.43,273.16
274.200012,273.55,272.12,273.35
273.149994,273.15,272.8,273.25
279.049988,273.2,272.9,272.38
270.899994,271.62,270.57,273.08
267.299988,273.55,272.9,272.55
268.600006,271.7,272.8,273.08
262.649994,271.78,273.47,273.12
257.149994,276.31,274.02,272.51
266.200012,272.4,270.71,272.51
259.200012,271.26,270.85,271.3
259.200012,269.77,266.52,266.62
249.399994,272.81,267.48,273.16
244.75,271.44,269.0,270.98
262.350006,267.67,264.45,268.13
255.850006,262.61,261.32,264.97
254.699997,263.8,259.49,266.47
244.899994,262.74,260.8,263.63
242.050003,257.5,260.26,262.9
238.149994,257.77,256.15,259.99
250.399994,262.5,261.06,260.78
250.149994,262.78,259.54,265.71
264.100006,262.55,263.53,263.69
268.25,262.54,261.47,260.78
267.549988,259.61,260.0,260.0
275.899994,257.35,261.46,262.75
263.700012,262.74,267.05,265.25
256.700012,266.51,272.75,273.38
261.649994,271.86,281.08,275.48
264.100006,274.99,277.15,272.37
262.799988,271.65,272.2,274.44
264.350006,272.58,270.3,273.16
262.549988,273.55,272.97,273.35
264.899994,271.26,274.46,275.84
268.200012,276.55,275.78,278.31
269.149994,276.38,278.8,282.38
283.450012,281.0,275.7,282.58
280.899994,285.1,284.4,287.55
280.100006,282.51,278.18,285.01
272.0,282.94,297.65,290.77
269.0,299.9,302.45,297.59
265.450012,295.95,296.18,296.62
272.700012,302.47,306.87,300.76
259.75,302.63,302.5,303.36
256.350006,298.32,302.6,303.1
257.75,298.86,302.13,306.54
252.399994,314.24,305.7,305.95
245.899994,308.95,313.47,307.39
244.149994,307.33,306.25,306.25
241.75,306.0,306.06,307.15
227.399994,300.71,305.04,307.01
234.899994,305.85,310.6,310.6
230.350006,304.98,306.33,307.75
242.0,306.85,300.23,307.05
239.0,293.29,301.85,303.44
245.600006,300.62,306.06,307.03
242.5,307.37,306.78,306.16
249.699997,307.82,314.05,320.7
245.600006,314.45,313.78,316.66
249.199997,315.65,312.54,315.45
247.699997,305.74,321.42,323.65
245.699997,337.75,338.55,337.75
245.600006,340.22,329.85,335.72
248.199997,333.95,333.75,333.75
261.700012,336.8,336.8,342.43
255.100006,332.9,332.7,332.7
267.799988,333.2,333.2,333.2
258.200012,341.28,349.85,342.72
252.300003,364.65,364.65,364.65
252.800003,359.75,347.95,349.94
260.0,357.95,351.36,342.35
253.699997,345.15,351.36,349.82
251.300003,350.78,354.65,348.4
257.299988,353.15,353.15,349.75
272.600006,349.6,354.65,354.85
260.799988,349.21,347.0,349.94
252.699997,350.49,349.45,350.21
246.399994,354.84,373.35,373.35
251.0,372.5,372.4,372.5
248.699997,369.3,369.3,369.3
242.0,357.34,372.8,372.8
241.300003,352.4,352.4,352.4
249.899994,354.8,355.0,354.14
260.100006,355.1,355.1,365.72
264.299988,353.8,348.81,354.85
257.399994,350.05,350.05,350.05
269.799988,345.54,348.49,341.76
280.200012,330.45,330.45,330.45
273.200012,320.89,332.88,335.43
287.399994,341.05,338.55,343.45
285.399994,345.15,342.37,345.15
282.5,357.18,358.7,354.82
269.600006,351.15,353.98,345.71
255.800003,357.95,354.56,357.37
262.399994,356.01,346.15,346.15
261.899994,352.49,349.28,363.2
266.799988,367.95,367.95,367.95
268.899994,222.15,220.4,216.87
261.5,204.5,199.26,205.4
250.899994,190.24,189.73,197.43
252.399994,184.91,184.23,185.82
251.100006,186.39,189.65,179.6
253.199997,189.69,189.72,189.1
255.0,186.04,188.97,186.6
260.899994,185.91,183.6,185.45
247.699997,187.02,183.6,185.45
244.5,181.35,189.71,183.94
244.600006,189.69,189.16,183.81
250.0,183.7,185.53,183.38
239.5,182.0,179.63,183.15
241.600006,185.78,195.55,183.25
239.0,200.25,202.03,202.23
240.5,205.17,202.22,198.03
239.5,200.25,198.02,202.16
240.899994,203.3,198.95,198.26
244.199997,195.7,195.7,201.48
242.5,194.75,194.0,194.0
240.399994,190.01,189.01,190.25
242.100006,191.9,189.1,192.93
240.100006,189.66,189.16,182.67
231.0,182.37,185.6,183.22
229.899994,186.85,189.1,189.53
226.5,187.62,186.29,188.62
230.199997,189.97,189.72,186.39
224.300003,185.75,185.02,186.56
221.699997,185.32,185.53,186.03
211.100006,185.12,185.67,184.09
210.800003,179.5,179.45,178.69
200.899994,176.23,175.05,180.04
209.600006,180.83,180.84,179.5
212.800003,179.49,180.74,180.15
207.600006,183.62,179.37,179.6
214.899994,180.3,175.0,180.1
210.199997,180.6,183.46,178.82
218.600006,181.35,180.47,183.08
219.600006,180.9,180.27,181.57
229.5,184.58,184.75,183.14
230.399994,181.35,179.36,183.14
236.0,182.25,180.54,183.2
239.199997,185.78,181.17,185.03
236.899994,181.35,180.23,183.1
235.899994,183.62,186.29,184.72
241.0,187.55,183.93,184.72
235.399994,186.51,185.67,185.73
242.399994,185.85,185.53,187.13
252.699997,177.28,184.95,173.19
252.899994,185.95,184.31,187.28
254.399994,181.48,180.69,181.9
249.899994,171.08,176.11,174.39
261.5,177.15,172.01,174.73
261.5,178.03,176.23,172.9
256.299988,170.59,170.77,173.19
262.399994,171.04,169.51,164.95
266.5,163.88,163.6,163.8
270.399994,169.0,164.38,170.86
264.200012,170.05,170.05,170.09
262.899994,171.15,169.95,170.33
262.299988,170.02,177.37,176.06
275.399994,180.16,176.11,180.11
271.600006,178.84,174.2,176.89
269.0,173.05,170.7,177.98
265.600006,170.64,170.3,173.19
263.399994,172.31,170.3,171.7
257.299988,170.02,170.4,171.62
258.700012,170.25,170.67,173.19
258.899994,170.4,170.05,170.2
267.600006,170.64,169.9,170.1
266.5,171.15,169.51,170.6
266.200012,171.15,175.05,171.24
270.5,179.42,175.05,179.76
274.100006,173.05,170.51,170.97
282.600006,170.53,164.03,163.94
284.899994,160.8,160.35,161.28
289.200012,160.35,155.35,157.61
285.299988,156.45,156.01,156.25
270.200012,154.14,154.17,156.4
267.700012,150.34,149.84,150.25
271.399994,154.65,149.55,151.5
283.799988,153.88,153.25,151.5
306.200012,154.14,155.46,145.45
305.5,148.7,149.68,148.7
298.5,153.46,149.55,152.42
287.299988,148.0,149.55,148.2
238.100006,155.45,155.86,156.4
232.800003,153.65,155.98,156.88
225.600006,155.01,154.31,155.1
254.300003,154.21,154.46,152.55
274.200012,154.2,154.2,154.58
264.100006,153.68,154.19,154.2
255.5,154.68,154.02,153.94
244.300003,154.01,153.93,153.82
237.100006,154.47,154.5,155.47
229.5,154.23,160.6,157.61
212.699997,160.8,162.25,162.37
224.600006,160.97,161.96,162.98
235.899994,160.54,161.7,160.0
236.699997,160.72,158.75,158.95
235.5,161.97,160.53,160.78
239.399994,160.11,160.35,161.28
236.5,159.83,161.96,162.0
234.699997,160.8,160.82,161.91
243.800003,161.22,159.69,160.11
242.800003,161.3,160.35,159.24
237.800003,163.35,162.4,163.13
242.699997,163.35,164.87,164.19
243.699997,169.81,189.08,171.81
237.800003,185.78,200.14,185.68
239.5,191.2,191.2,193.47
241.600006,188.85,189.15,189.62
243.399994,186.69,187.75,186.45
245.199997,187.55,189.62,185.94
247.0,190.01,189.72,190.35
250.0,188.99,189.01,191.4
247.699997,186.82,189.6,189.4
296.399994,186.66,188.94,186.2
282.200012,186.85,186.29,185.51
286.5,187.55,195.65,190.06
291.0,200.41,200.26,202.67
303.799988,205.75,207.44,205.12
301.799988,205.75,203.2,206.46
306.700012,205.16,203.3,204.95
296.899994,205.73,209.7,205.5
305.0,205.42,204.5,205.22
305.299988,204.5,204.5,204.98
300.399994,205.11,208.51,202.66
295.100006,204.5,205.62,205.51
291.0,205.19,207.54,206.34
282.600006,207.66,207.55,204.98
280.5,205.75,207.35,205.02
276.600006,204.94,204.38,204.98
278.600006,205.09,209.5,210.49
275.5,211.45,224.52,211.79
274.399994,228.74,239.15,231.15
270.700012,231.06,230.54,230.3
271.399994,230.37,230.25,230.43
281.700012,233.46,225.24,225.99
282.299988,223.17,215.61,217.76
296.200012,210.6,218.2,218.4
298.100006,218.5,218.1,221.56
294.299988,222.38,220.25,221.2
296.299988,222.94,218.11,226.72
301.600006,221.7,220.4,221.92
301.100006,224.05,221.0,225.25
303.0,230.45,234.76,231.5
317.899994,236.95,233.49,239.77
321.899994,239.2,235.37,239.99
322.799988,236.8,234.05,234.91
322.100006,230.88,232.4,231.4
317.200012,232.55,230.73,233.03
318.899994,236.8,235.6,237.39
329.299988,233.85,230.22,234.05
336.5,234.24,230.63,231.35
319.299988,230.06,230.92,226.01
290.700012,230.25,233.78,231.45
295.899994,231.2,230.23,232.83
308.700012,230.7,230.54,235.01
310.600006,236.47,231.83,234.53
302.799988,232.44,233.65,234.86
298.100006,236.51,234.96,235.6
303.299988,236.8,239.44,238.05
305.100006,234.74,230.73,232.83
300.700012,236.74,239.13,236.53
299.100006,246.11,242.78,243.07
298.100006,243.74,249.03,248.08
299.299988,255.88,260.16,259.26
300.149994,255.0,248.85,250.49
298.799988,252.3,251.43,243.37
296.600006,252.98,251.1,251.3
296.5,252.98,250.33,251.72
301.399994,252.86,246.27,247.92
299.299988,245.07,244.96,242.93
297.549988,252.62,247.41,246.66
290.75,256.6,251.02,257.96
298.549988,254.85,260.2,255.85
290.5,258.9,261.56,253.67
286.549988,257.12,258.67,257.96
284.450012,257.5,261.27,258.98
277.700012,257.6,252.78,250.28
261.600006,257.01,249.04,249.01
252.0,253.95,248.19,250.08
256.600006,252.32,261.4,252.92
246.100006,258.85,247.43,250.08
240.100006,262.92,261.47,258.08
235.850006,263.53,300.17,259.98
235.300003,299.56,302.33,296.7
233.550003,334.6,322.11,283.16
230.300003,336.09,330.74,331.83
249.149994,339.02,330.05,315.45
252.649994,305.98,327.2,309.11
242.800003,318.73,321.42,322.08
236.449997,312.79,305.81,322.18
231.800003,307.42,303.39,305.1
231.0,315.41,311.52,306.86
239.300003,304.98,306.3,309.93
230.399994,312.34,308.46,306.3
231.25,308.12,313.98,310.14
222.149994,315.41,311.52,307.09
222.25,306.0,306.78,300.18
231.050003,305.33,300.3,306.69
222.0,304.26,301.93,305.64
220.050003,300.38,297.65,290.06
220.350006,305.85,300.3,287.91
221.0,281.93,287.07,290.82
230.25,283.97,325.1,298.44
231.5,336.67,330.13,291.96
233.149994,332.86,330.13,338.26
225.0,332.93,329.37,333.22
220.199997,337.7,334.25,342.96
225.100006,325.04,338.22,345.15
241.0,348.99,338.22,342.46
243.149994,336.52,328.24,342.43
246.5,341.92,334.15,321.57
271.600006,339.14,328.66,326.91
277.899994,322.07,335.92,334.7
273.899994,334.46,330.97,301.1
274.649994,308.25,321.11,322.06
271.350006,309.22,322.49,276.08
274.549988,317.27,322.4,322.9
272.649994,318.88,323.74,332.45
273.549988,323.87,304.52,275.44
275.350006,334.6,302.8,320.31
276.649994,314.98,322.0,319.77
284.25,310.44,302.33,323.54
282.350006,311.74,302.33,315.81
276.700012,305.06,308.46,310.37
276.899994,308.11,314.37,317.74
275.799988,305.91,308.31,305.63
281.299988,299.34,306.42,305.61
283.299988,305.93,314.24,300.31
277.700012,298.32,301.42,298.24
277.399994,303.7,296.13,296.57
272.100006,295.62,277.24,302.03
274.450012,285.87,280.74,283.37
271.600006,276.0,276.08,273.16
273.25,271.7,279.85,263.88
273.100006,284.99,284.18,282.67
271.25,282.36,283.14,288.03
271.350006,280.96,284.4,285.16
271.799988,281.93,275.66,279.12
271.549988,280.06,276.79,273.4
271.950012,273.55,272.3,266.47
272.350006,273.32,273.38,270.1
268.100006,273.53,272.5,276.64
268.899994,273.15,281.26,273.25
270.649994,280.86,283.62,281.94
269.100006,281.74,283.01,284.04
266.200012,281.93,286.45,281.93
263.549988,281.39,282.04,279.3
263.700012,283.26,278.01,283.6
262.5,280.86,277.34,282.11
263.25,273.86,281.22,278.02
259.450012,280.91,284.4,289.25
259.0,282.51,276.94,281.95
265.350006,282.2,286.34,282.11
262.450012,284.55,306.16,296.94
260.799988,298.56,299.62,291.01
260.100006,287.17,276.84,297.59
263.75,284.46,278.66,295.46
270.850006,299.63,277.2,294.94
277.149994,292.56,299.4,298.44
276.299988,282.74,286.33,290.19
274.75,284.87,281.69,288.45
273.899994,274.9,275.8,272.37
271.399994,262.55,259.42,259.98
273.450012,258.9,260.34,260.91
277.299988,272.04,272.58,263.69
276.75,262.78,263.3,266.83
278.899994,268.98,266.38,268.02
281.149994,273.15,268.24,270.3
285.0,275.92,273.57,267.5
284.049988,262.54,267.05,267.7
302.049988,267.89,265.5,270.3
297.75,273.08,266.1,260.13
295.850006,266.02,266.52,267.22
303.350006,273.4,272.96,272.55
302.399994,270.46,272.8,272.51
304.100006,271.7,286.25,273.08
320.450012,282.81,280.65,287.55
305.600006,276.55,280.76,282.58
308.850006,278.0,282.22,283.53
306.149994,283.42,275.65,282.88
306.100006,274.66,275.7,277.16
308.450012,275.39,278.48,283.57
310.700012,275.24,278.33,273.46
307.649994,271.43,275.7,275.95
306.950012,271.67,275.81,277.16
304.649994,275.53,275.73,280.39
309.350006,274.55,278.06,276.5
305.299988,282.51,278.06,276.34
314.149994,275.7,275.76,283.59
314.350006,294.58,291.94,288.82
315.549988,285.25,286.34,289.1
323.549988,284.86,286.23,291.04
337.850006,281.04,281.56,282.51
329.75,275.92,275.7,282.76
333.850006,282.51,275.7,282.09
336.899994,275.67,275.8,276.76
332.799988,272.39,272.35,273.35
333.299988,271.83,272.59,269.16
352.75,263.8,271.13,268.41
364.75,271.28,287.07,273.12
347.850006,281.87,287.63,290.87
342.450012,303.22,296.92,290.41
353.25,284.98,285.87,285.72
348.299988,285.4,292.21,289.38
353.049988,292.63,277.2,295.69
354.75,307.0,306.1,307.18
346.899994,305.03,306.1,307.39
349.350006,307.61,306.1,305.61
373.450012,305.77,301.93,305.15
372.399994,298.4,303.58,297.59
369.399994,299.63,291.94,296.7
372.899994,302.88,292.21,294.94
352.299988,281.81,285.79,298.44
354.899994,284.37,288.02,294.96
355.200012,303.7,295.51,298.41
353.899994,294.58,287.63,303.7
350.149994,298.44,288.24,298.44
340.850006,284.94,285.79,287.96
330.350006,285.25,280.62,287.55
335.799988,285.6,281.03,290.96
343.549988,299.63,277.2,283.12
345.25,285.9,287.07,303.08
358.799988,284.79,279.3,297.22
351.049988,300.45,296.43,296.59
357.850006,299.63,292.56,298.54
346.049988,297.31,299.4,298.27
363.299988,302.16,281.16,298.41
368.049988,294.61,288.76,295.99
213.75,281.92,285.71,297.91
203.100006,283.65,286.89,291.4
192.949997,284.94,280.7,288.21
183.399994,285.87,285.94,289.8
191.949997,282.8,283.14,287.88
190.199997,281.38,287.63,290.65
186.5,283.31,300.77,298.41
185.550003,297.66,277.2,303.48
183.5,285.87,286.34,303.7
189.550003,286.0,284.66,290.92
183.399994,285.87,286.34,282.12
183.800003,284.75,281.15,289.24
182.100006,281.16,276.64,282.58
195.649994,274.48,276.8,283.54
204.75,284.87,282.81,283.54
198.75,272.13,276.97,280.02
200.350006,283.39,278.55,281.78
196.75,276.52,277.32,282.69
195.600006,275.6,275.8,276.75
193.899994,274.86,275.6,275.95
189.800003,275.6,276.08,275.95
191.800003,298.32,295.8,273.35
184.300003,273.82,275.7,273.25
185.699997,278.52,280.63,281.91
189.199997,278.0,276.08,260.19
186.600006,262.61,261.06,260.26
185.649994,258.9,273.24,250.93
185.850006,262.57,264.22,267.56
186.100006,273.13,272.19,273.12
183.100006,266.29,276.94,268.44
178.25,282.67,279.3,290.82
180.699997,295.65,276.73,297.51
178.600006,304.83,279.96,297.51
180.25,287.72,286.52,282.58
179.149994,275.1,275.63,276.78
180.199997,275.39,275.71,275.84
180.699997,276.54,285.31,283.3
180.550003,280.87,283.14,285.72
181.850006,285.89,283.59,281.91
183.5,283.37,276.82,283.6
182.0,274.55,276.94,275.95
183.100006,273.8,272.58,273.16
183.25,272.71,272.3,272.99
183.199997,267.84,272.3,264.31
185.300003,271.65,275.62,272.72
183.899994,271.62,270.3,273.23
186.350006,272.81,271.67,269.11
185.949997,271.86,270.57,262.29
185.050003,258.41,261.27,258.46
185.850006,257.68,261.4,259.22
179.949997,258.41,261.28,260.78
173.5,262.77,259.47,264.56
177.050003,262.79,261.06,259.98
173.0,257.12,254.61,257.96
171.199997,255.83,261.34,258.98
165.050003,262.57,266.52,260.65
163.699997,270.32,259.44,266.47
168.899994,255.58,261.86,251.89
169.949997,257.14,259.94,261.9
169.850006,265.81,263.41,262.37
178.949997,264.27,268.88,267.5
176.850006,272.95,275.7,272.75
174.100006,272.81,275.7,278.31
173.149994,285.16,289.11,285.86
170.199997,283.21,285.94,288.71
171.800003,281.0,279.11,287.55
170.350006,284.07,283.14,282.67
170.350006,281.06,279.36,289.75
170.300003,281.93,286.34,290.82
170.0,282.67,282.79,283.59
171.25,283.26,278.62,283.42
179.399994,273.51,275.2,282.51
174.949997,274.68,275.7,274.44
168.550003,271.84,272.01,273.04
163.600006,272.13,272.83,272.41
160.25,271.34,272.09,274.71
155.300003,273.03,273.41,272.38
156.350006,277.49,292.21,275.72
150.25,281.25,285.54,276.97
150.350006,276.52,275.82,276.97
151.300003,283.37,286.34,287.34
153.350006,283.79,286.89,287.91
145.350006,285.99,283.3,283.6
148.600006,275.49,278.41,276.97
149.449997,274.9,278.55,280.75
148.100006,278.0,276.64,278.31
156.5,276.18,275.42,281.78
153.75,271.83,277.56,276.91
155.199997,271.69,275.67,276.9
152.449997,273.2,275.67,274.71
154.100006,274.04,281.31,273.16
154.449997,271.7,273.27,273.05
154.800003,269.84,272.8,273.23
153.800003,281.04,279.65,282.24
154.600006,285.74,290.21,282.76
158.300003,282.94,292.25,278.31
162.149994,271.78,272.07,273.16
163.350006,271.65,273.14,276.88
159.899994,273.55,272.0,276.75
158.850006,272.04,275.66,280.39
162.350006,281.28,281.69,288.29
162.699997,280.85,283.35,289.67
161.899994,282.88,278.64,287.55
160.699997,282.21,281.31,290.0
159.0,281.93,284.44,290.7
161.199997,279.81,276.69,275.72
163.25,275.6,276.94,278.46
166.649994,276.44,278.87,283.5
183.449997,283.46,284.25,281.91
194.399994,279.81,282.23,283.4
191.300003,284.55,290.21,300.98
188.75,282.5,285.2,289.25
187.649994,284.99,284.42,283.06
190.550003,282.14,284.25,290.63
191.949997,282.94,281.37,285.3
191.5,281.0,280.74,288.77
189.5,283.31,283.65,285.16
185.100006,281.37,286.34,288.03
186.75,281.55,287.07,290.99
196.649994,280.93,286.42,291.04
203.449997,285.2,280.6,282.07
205.25,278.0,283.78,285.01
205.850006,283.46,285.42,273.12
203.199997,272.71,277.43,275.72
209.600006,282.74,281.49,283.65
204.949997,286.02,283.14,281.93
204.399994,283.31,275.6,284.31
200.050003,273.61,278.87,276.76
205.5,281.0,276.35,289.25
210.0,282.21,283.35,290.09
204.5,282.59,287.07,290.09
208.399994,284.05,286.34,291.01
204.100006,281.03,281.69,285.01
209.399994,282.41,285.71,290.19
222.649994,281.93,283.07,289.25
229.0,282.78,287.07,282.58
229.649994,274.21,279.6,276.78
228.25,280.78,278.06,281.78
222.25,272.22,272.24,272.94
215.5,267.5,266.78,268.98
218.300003,270.54,272.4,268.41
218.399994,273.55,275.63,276.75
220.350006,272.91,272.2,273.39
222.649994,272.58,274.02,274.44
221.800003,273.09,275.64,273.46
225.149994,281.0,280.61,283.17
234.0,283.31,276.7,283.59
236.75,275.74,277.31,279.3
239.100006,271.67,302.19,281.28
234.149994,298.55,309.06,299.37
230.149994,307.97,312.59,313.98
234.949997,307.31,330.21,310.37
235.699997,331.97,323.38,322.97
233.949997,320.42,321.72,275.44
231.25,306.29,302.23,307.11
232.350006,300.22,334.79,305.61
230.899994,336.31,334.15,341.09
233.949997,344.73,328.33,322.9
233.949997,332.87,314.9,326.91
233.699997,354.17,358.7,358.72
234.300003,339.88,318.65,365.13
235.550003,354.17,358.7,348.4
236.699997,351.19,367.85,345.3
232.149994,355.09,332.13,367.81
243.149994,342.65,359.32,354.21
247.5,342.65,350.0,344.63
255.149994,355.6,342.37,255.85
261.0,368.88,367.71,264.2
248.75,359.75,365.02,346.34
252.75,352.74,348.44,342.49
